CustomerID	Gender	Age	Under30	SeniorCitizen	Married	Dependents	NumberOfDependents	ServiceID
7825-GKXMW	Female	41	No	No	No	No	0	S1864
1240-KNSEZ	Male	63	No	No	No	No	0	S1865
0836-SEYLU	Male	64	No	No	Yes	No	0	S1866
3716-BDVDB	Male	62	No	No	No	No	0	S1867
5899-MQZZL	Female	25	Yes	No	No	No	0	S1868
6849-OYAMU	Male	56	No	No	Yes	No	0	S1869
6038-GCYEC	Female	25	Yes	No	No	No	0	S1870
1150-WFARN	Female	59	No	No	Yes	No	0	S1871
3144-AUDBS	Female	59	No	No	Yes	No	0	S1872
5616-PRTNT	Male	30	No	No	No	Yes	3	S1873
6688-UZPWD	Female	36	No	No	Yes	No	0	S1874
2839-RFSQE	Female	60	No	No	No	No	0	S1875
0968-GSIKN	Female	23	Yes	No	No	No	0	S1876
1965-DDBWU	Male	37	No	No	No	No	0	S1877
9057-SIHCH	Female	48	No	No	No	No	0	S1878
6771-XWBDM	Female	47	No	No	Yes	No	0	S1879
8601-QACRS	Female	54	No	No	No	No	0	S1880
2391-SOORI	Male	40	No	No	No	Yes	1	S1881
2645-QTLMB	Male	22	Yes	No	No	No	0	S1882
4806-HIPDW	Female	64	No	No	Yes	No	0	S1883
8443-ZRDBZ	Male	62	No	No	No	No	0	S1884
9136-ALYBR	Male	44	No	No	No	No	0	S1885
7479-NITWS	Male	35	No	No	No	No	0	S1886
2959-MJHIC	Male	60	No	No	Yes	No	0	S1887
5960-WPXQM	Male	24	Yes	No	No	No	0	S1888
0684-AOSIH	Male	42	No	No	Yes	No	0	S1889
8260-NGFNY	Female	29	Yes	No	No	No	0	S1890
1725-IQNIY	Male	34	No	No	Yes	No	0	S1891
6598-RFFVI	Male	56	No	No	No	No	0	S1892
8614-VGMMV	Female	33	No	No	No	No	0	S1893
2930-UOTMB	Female	29	Yes	No	No	No	0	S1894
2533-QVMSK	Male	46	No	No	Yes	No	0	S1895
8625-AZYZY	Male	51	No	No	Yes	No	0	S1896
9306-CPCBC	Female	44	No	No	No	No	0	S1897
2656-TABEH	Male	57	No	No	Yes	No	0	S1898
2325-ZUSFD	Female	46	No	No	Yes	No	0	S1899
3932-CMDTD	Female	29	Yes	No	No	No	0	S1900
3594-UVONA	Female	27	Yes	No	No	No	0	S1901
0004-TLHLJ	Male	50	No	No	No	No	0	S1902
5089-IFSDP	Female	39	No	No	Yes	No	0	S1903
4817-VYYWS	Female	21	Yes	No	No	No	0	S1904
1396-QWFBJ	Female	32	No	No	Yes	No	0	S1905
5299-SJCZT	Male	57	No	No	No	No	0	S1906
2898-LSJGD	Female	30	No	No	Yes	No	0	S1907
7359-PTSXY	Male	36	No	No	No	No	0	S1908
4503-BDXBD	Male	41	No	No	No	No	0	S1909
6086-ESGRL	Female	53	No	No	No	No	0	S1910
3886-CERTZ	Female	57	No	No	Yes	No	0	S1911
5759-RCVCB	Female	20	Yes	No	No	No	0	S1912
6372-RFVNS	Female	55	No	No	Yes	No	0	S1913
8938-UMKPI	Female	42	No	No	No	No	0	S1914
0991-BRRFB	Male	31	No	No	No	No	0	S1915
6319-IEJWJ	Male	63	No	No	Yes	No	0	S1916
9025-AOMKI	Female	42	No	No	No	No	0	S1917
5275-SQEIZ	Male	64	No	No	No	No	0	S1918
7716-YTYHG	Female	41	No	No	Yes	No	0	S1919
4390-KYULV	Male	41	No	No	Yes	No	0	S1920
8945-GRKHX	Female	41	No	No	No	No	0	S1921
6959-UWKHF	Male	47	No	No	No	No	0	S1922
3815-SLMEF	Female	26	Yes	No	No	No	0	S1923
5154-VEKBL	Female	30	No	No	No	No	0	S1924
4587-VVTOX	Female	23	Yes	No	Yes	No	0	S1925
4652-NNHNY	Male	32	No	No	Yes	No	0	S1926
8515-OCTJS	Female	61	No	No	No	No	0	S1927
5261-QSHQM	Female	31	No	No	No	No	0	S1928
8868-WOZGU	Male	33	No	No	No	No	0	S1929
1334-FJSVR	Male	64	No	No	No	No	0	S1930
7625-XCQRH	Female	48	No	No	No	No	0	S1931
1731-TVIUK	Female	47	No	No	No	No	0	S1932
0618-XWMSS	Male	60	No	No	No	No	0	S1933
2565-JSLRY	Male	21	Yes	No	No	No	0	S1934
6689-KXGBO	Female	36	No	No	No	No	0	S1935
6615-NGGZJ	Male	56	No	No	No	No	0	S1936
4255-DDUOU	Female	47	No	No	Yes	Yes	3	S1937
2984-MIIZL	Male	51	No	No	No	No	0	S1938
5590-YRFJT	Female	44	No	No	Yes	No	0	S1939
3677-TNKIO	Female	27	Yes	No	No	No	0	S1940
3329-WDIOK	Female	56	No	No	No	No	0	S1941
2873-ZLIWT	Female	64	No	No	Yes	No	0	S1942
3415-TAILE	Female	21	Yes	No	Yes	Yes	2	S1943
1915-IOFGU	Female	53	No	No	No	No	0	S1944
3045-XETSH	Female	34	No	No	No	No	0	S1945
7239-HZZCX	Male	21	Yes	No	No	No	0	S1946
7683-CBDKJ	Male	42	No	No	Yes	Yes	1	S1947
0628-CNQRM	Male	49	No	No	Yes	No	0	S1948
7665-TOALD	Female	25	Yes	No	No	No	0	S1949
0112-QWPNC	Male	61	No	No	Yes	No	0	S1950
2777-PHDEI	Female	20	Yes	No	No	No	0	S1951
1196-AMORA	Male	63	No	No	No	No	0	S1952
4282-YMKNA	Female	55	No	No	No	No	0	S1953
5356-RHIPP	Male	38	No	No	No	No	0	S1954
0746-JTRFU	Male	22	Yes	No	No	No	0	S1955
4628-CTTLA	Male	23	Yes	No	No	No	0	S1956
2876-VBBBL	Female	64	No	No	No	No	0	S1957
6834-NXDCA	Female	30	No	No	No	No	0	S1958
5597-GLBUC	Female	48	No	No	No	No	0	S1959
2748-MYRVK	Female	22	Yes	No	No	No	0	S1960
4822-YCXMX	Male	64	No	No	No	No	0	S1961
9821-POOTN	Male	48	No	No	Yes	No	0	S1962
6559-ILWKJ	Male	44	No	No	Yes	No	0	S1963
4229-CZMLL	Male	49	No	No	No	No	0	S1964
3663-MITLP	Female	43	No	No	No	No	0	S1965
9025-ZRPVR	Male	59	No	No	No	No	0	S1966
3285-UCQVC	Female	31	No	No	No	No	0	S1967
3737-GCSPV	Female	60	No	No	Yes	No	0	S1968
4088-YLDSU	Male	21	Yes	No	Yes	No	0	S1969
5797-APWZC	Female	41	No	No	No	No	0	S1970
3683-QKIUE	Female	51	No	No	No	No	0	S1971
4228-ZGYUW	Male	42	No	No	No	No	0	S1972
3519-ZKXGG	Female	61	No	No	Yes	No	0	S1973
6416-TVAIH	Male	39	No	No	Yes	No	0	S1974
5108-ADXWO	Male	30	No	No	No	No	0	S1975
3066-RRJIO	Female	29	Yes	No	No	No	0	S1976
6715-OFDBP	Male	52	No	No	No	No	0	S1977
1567-DSCIC	Male	59	No	No	No	No	0	S1978
2150-UWTFY	Female	21	Yes	No	Yes	Yes	3	S1979
2683-BPJSO	Male	37	No	No	Yes	No	0	S1980
2157-MXBJS	Male	20	Yes	No	Yes	No	0	S1981
1087-UDSIH	Female	38	No	No	No	No	0	S1982
5445-PZWGX	Male	63	No	No	No	No	0	S1983
9170-CCKOU	Male	62	No	No	Yes	No	0	S1984
1043-YCUTE	Male	19	Yes	No	Yes	No	0	S1985
3814-MLAXC	Female	58	No	No	No	No	0	S1986
1226-UDFZR	Female	26	Yes	No	No	No	0	S1987
5442-UTCVD	Male	53	No	No	No	No	0	S1988
7734-DBOAI	Female	42	No	No	Yes	Yes	2	S1989
2114-MGINA	Female	57	No	No	No	No	0	S1990
4489-SNOJF	Female	28	Yes	No	Yes	Yes	2	S1991
2187-LZGPL	Female	36	No	No	No	No	0	S1992
9019-QVLZD	Female	58	No	No	No	No	0	S1993
3707-LRWZD	Female	44	No	No	No	No	0	S1994
1455-ESIQH	Male	44	No	No	No	No	0	S1995
2979-SXESE	Female	57	No	No	Yes	No	0	S1996
4013-TLDHQ	Male	59	No	No	No	No	0	S1997
6121-VZNQB	Female	35	No	No	No	No	0	S1998
6996-KNSML	Female	26	Yes	No	No	No	0	S1999
2592-SEIFQ	Male	36	No	No	No	No	0	S2000
8642-GVWRF	Female	25	Yes	No	Yes	No	0	S2001
3400-ESFUW	Male	28	Yes	No	Yes	No	0	S2002
2057-ZBLPD	Female	50	No	No	Yes	No	0	S2003
5502-RLUYV	Female	42	No	No	Yes	No	0	S2004
9039-RBEEE	Male	27	Yes	No	No	No	0	S2005
8417-FMLZI	Male	47	No	No	Yes	No	0	S2006
0515-YPMCW	Male	42	No	No	No	No	0	S2007
0378-XSZPU	Male	31	No	No	Yes	No	0	S2008
4729-XKASR	Male	56	No	No	No	Yes	3	S2009
5449-FIBXJ	Male	34	No	No	Yes	No	0	S2010
9837-BMCLM	Male	39	No	No	No	No	0	S2011
0137-UDEUO	Female	24	Yes	No	No	No	0	S2012
4925-LMHOK	Male	29	Yes	No	No	No	0	S2013
1455-UGQVH	Male	35	No	No	Yes	No	0	S2014
8280-MQRQN	Female	39	No	No	No	No	0	S2015
2037-SGXHH	Male	25	Yes	No	Yes	No	0	S2016
3178-FESZO	Female	45	No	No	No	No	0	S2017
6087-MVHJH	Female	44	No	No	No	No	0	S2018
4603-JANFB	Male	51	No	No	No	No	0	S2019
3018-TFTSU	Male	44	No	No	No	No	0	S2020
4806-KEXQR	Male	27	Yes	No	No	No	0	S2021
7083-YNSKY	Female	22	Yes	No	No	No	0	S2022
7434-SHXLS	Female	21	Yes	No	No	No	0	S2023
7908-QCBCA	Female	47	No	No	Yes	No	0	S2024
6711-FLDFB	Female	62	No	No	No	No	0	S2025
4702-IOQDC	Female	58	No	No	No	No	0	S2026
6178-KFNHS	Female	34	No	No	No	No	0	S2027
1264-BYWMS	Male	40	No	No	No	No	0	S2028
9658-WYUFB	Female	57	No	No	No	No	0	S2029
2013-SGDXK	Female	27	Yes	No	No	No	0	S2030
3506-LCJDC	Male	52	No	No	Yes	Yes	3	S2031
3934-HXCFZ	Male	33	No	No	Yes	No	0	S2032
7666-WKRON	Female	39	No	No	No	No	0	S2033
4910-AQFFX	Male	30	No	No	Yes	No	0	S2034
2154-KVJFF	Female	42	No	No	No	No	0	S2035
9647-ERGBE	Female	64	No	No	Yes	No	0	S2036
3428-XZMAZ	Male	64	No	No	No	No	0	S2037
0378-TOVMS	Female	20	Yes	No	No	No	0	S2038
4355-HBJHH	Male	49	No	No	Yes	No	0	S2039
0318-QUUOB	Male	25	Yes	No	Yes	No	0	S2040
5520-FVEWJ	Female	28	Yes	No	Yes	No	0	S2041
5572-ZDXHY	Female	25	Yes	No	No	No	0	S2042
3750-CKVKH	Male	58	No	No	No	No	0	S2043
4547-KQRTM	Female	60	No	No	No	No	0	S2044
4877-EVATK	Male	30	No	No	No	No	0	S2045
7639-SUPCW	Female	32	No	No	No	No	0	S2046
4658-HCOHW	Female	52	No	No	Yes	No	0	S2047
3440-JPSCL	Female	26	Yes	No	No	No	0	S2048
2889-FPWRM	Male	31	No	No	Yes	No	0	S2049
4290-BSXUX	Male	33	No	No	Yes	No	0	S2050
0325-XBFAC	Male	44	No	No	No	No	0	S2051
2462-XIIJB	Male	33	No	No	No	No	0	S2052
4760-XOHVN	Female	54	No	No	Yes	Yes	2	S2053
7817-BOQPW	Female	32	No	No	No	No	0	S2054
1853-UDXBW	Male	38	No	No	Yes	No	0	S2055
5458-CQJTA	Male	56	No	No	Yes	No	0	S2056
5219-YIPTK	Female	46	No	No	Yes	No	0	S2057
3540-RZJYU	Female	21	Yes	No	No	No	0	S2058
2091-MJTFX	Female	57	No	No	Yes	Yes	2	S2059
0883-EIBTI	Female	23	Yes	No	No	No	0	S2060
7571-YXDAD	Female	37	No	No	No	No	0	S2061
3393-FMZPV	Female	59	No	No	No	No	0	S2062
7486-KSRVI	Male	56	No	No	No	No	0	S2063
8443-WVPSS	Male	58	No	No	Yes	No	0	S2064
3006-XIMLN	Female	34	No	No	No	No	0	S2065
6305-YLBMM	Male	50	No	No	No	No	0	S2066
3647-GMGDH	Male	52	No	No	Yes	No	0	S2067
6595-COKXZ	Female	63	No	No	No	No	0	S2068
0362-ZBZWJ	Male	46	No	No	No	No	0	S2069
4211-MMAZN	Male	41	No	No	No	No	0	S2070
4274-OWWYO	Male	56	No	No	No	No	0	S2071
1541-ETJZO	Male	58	No	No	No	No	0	S2072
4106-HADHQ	Male	42	No	No	Yes	No	0	S2073
2369-UAPKZ	Male	43	No	No	No	No	0	S2074
0637-KVDLV	Male	30	No	No	No	No	0	S2075
6633-MPWBS	Male	47	No	No	No	No	0	S2076
8785-EPNCG	Male	42	No	No	No	No	0	S2077
5729-KLZAR	Female	22	Yes	No	Yes	No	0	S2078
1582-RAFML	Male	26	Yes	No	No	No	0	S2079
8740-CRYFY	Male	62	No	No	No	No	0	S2080
2962-XPMCQ	Male	56	No	No	No	No	0	S2081
1678-FYZOW	Female	28	Yes	No	No	No	0	S2082
8627-EHGIP	Male	38	No	No	No	No	0	S2083
5480-TBGPH	Female	63	No	No	Yes	No	0	S2084
8854-CCVSQ	Male	58	No	No	No	No	0	S2085
0511-JTEOY	Female	41	No	No	No	No	0	S2086
6532-YLWSI	Female	25	Yes	No	Yes	No	0	S2087
5175-AOBHI	Female	48	No	No	No	No	0	S2088
5174-RNGBH	Female	27	Yes	No	No	No	0	S2089
7270-BDIOA	Female	60	No	No	No	No	0	S2090
9565-JSNFM	Male	39	No	No	No	No	0	S2091
0607-DAAHE	Male	62	No	No	No	No	0	S2092
9732-KPKBW	Male	49	No	No	No	No	0	S2093
9560-ARGQJ	Female	40	No	No	No	No	0	S2094
5134-IKDAY	Female	34	No	No	Yes	No	0	S2095
5380-AFSSK	Female	44	No	No	No	No	0	S2096
8714-EUHJO	Female	39	No	No	Yes	No	0	S2097
3721-CNEYS	Female	45	No	No	No	No	0	S2098
2568-OIADY	Female	26	Yes	No	Yes	No	0	S2099
1193-RTSLK	Female	26	Yes	No	No	No	0	S2100
5923-GXUOC	Male	37	No	No	No	No	0	S2101
4432-ADRLB	Male	46	No	No	No	No	0	S2102
8993-PHFWD	Female	62	No	No	No	No	0	S2103
1565-RHDJD	Female	21	Yes	No	No	No	0	S2104
3765-JXVKY	Female	23	Yes	No	No	No	0	S2105
7330-WZLNC	Female	25	Yes	No	No	No	0	S2106
6635-MYYYZ	Female	59	No	No	No	No	0	S2107
5378-IKEEG	Female	47	No	No	No	No	0	S2108
6413-XKKPU	Male	54	No	No	Yes	No	0	S2109
1449-XQEMT	Male	33	No	No	No	No	0	S2110
2626-URJFX	Male	55	No	No	Yes	Yes	3	S2111
2612-RRIDN	Male	25	Yes	No	No	No	0	S2112
4735-ASGMA	Male	55	No	No	No	No	0	S2113
3669-LVWZB	Male	20	Yes	No	No	No	0	S2114
6892-EZDTG	Female	55	No	No	Yes	No	0	S2115
9725-SCPZG	Male	47	No	No	No	No	0	S2116
5884-GCYMI	Male	62	No	No	No	No	0	S2117
7853-GVUDZ	Female	55	No	No	Yes	Yes	1	S2118
3943-KDREE	Female	48	No	No	No	No	0	S2119
9239-ZBZZV	Female	23	Yes	No	No	No	0	S2120
4398-HSCJH	Female	57	No	No	No	No	0	S2121
4430-UZIPO	Male	44	No	No	No	No	0	S2122
4855-SNKMY	Female	31	No	No	No	No	0	S2123
8008-HAWED	Male	38	No	No	No	No	0	S2124
1502-XFCVR	Female	57	No	No	No	No	0	S2125
9692-TUSXH	Female	23	Yes	No	No	No	0	S2126
7912-SYRQT	Female	35	No	No	No	No	0	S2127
8292-TYSPY	Male	55	No	No	No	No	0	S2128
1867-BDVFH	Male	35	No	No	Yes	No	0	S2129
2359-QWQUL	Female	35	No	No	Yes	No	0	S2130
9103-TCIHJ	Female	60	No	No	No	No	0	S2131
4140-WJAWW	Female	57	No	No	No	No	0	S2132
6653-CBBOM	Female	57	No	No	No	No	0	S2133
6101-IMRMM	Male	53	No	No	No	No	0	S2134
8943-URTMR	Female	56	No	No	No	No	0	S2135
2955-PSXOE	Female	48	No	No	No	No	0	S2136
7762-URZQH	Male	30	No	No	Yes	No	0	S2137
6907-NZZIJ	Female	54	No	No	No	No	0	S2138
2911-UREFD	Female	50	No	No	Yes	No	0	S2139
3744-ZRRDZ	Male	25	Yes	No	No	No	0	S2140
5673-TIYIB	Male	34	No	No	No	No	0	S2141
1602-IJQQE	Female	42	No	No	No	No	0	S2142
4628-WQCQQ	Male	37	No	No	No	No	0	S2143
1644-IRKSF	Female	48	No	No	Yes	No	0	S2144
3705-PSNGL	Male	49	No	No	No	No	0	S2145
2606-RMDHZ	Male	47	No	No	No	No	0	S2146
6861-OKBCE	Female	62	No	No	No	Yes	3	S2147
9940-RHLFB	Female	53	No	No	No	No	0	S2148
1383-EZRWL	Female	62	No	No	No	No	0	S2149
4759-TRPLW	Male	40	No	No	No	No	0	S2150
8563-IIOXK	Male	24	Yes	No	Yes	No	0	S2151
2982-VPSGI	Female	64	No	No	Yes	No	0	S2152
8199-ZLLSA	Male	53	No	No	No	No	0	S2153
4625-EWPTF	Male	55	No	No	No	No	0	S2154
5980-NOPLP	Female	19	Yes	No	Yes	No	0	S2155
9874-QLCLH	Female	38	No	No	Yes	No	0	S2156
6000-APYLU	Male	39	No	No	No	No	0	S2157
0947-IDHRQ	Female	21	Yes	No	No	No	0	S2158
9048-JVYVF	Male	48	No	No	No	No	0	S2159
1902-XBTFB	Male	39	No	No	No	No	0	S2160
2794-XIMMO	Male	61	No	No	Yes	No	0	S2161
8382-SHQEH	Female	58	No	No	Yes	No	0	S2162
2983-ZANRP	Female	27	Yes	No	Yes	No	0	S2163
7845-URHJN	Female	24	Yes	No	Yes	No	0	S2164
3034-ZBEQN	Female	31	No	No	Yes	No	0	S2165
0302-JOIVN	Female	47	No	No	Yes	No	0	S2166
5366-IJEQJ	Male	20	Yes	No	No	No	0	S2167
1981-INRFU	Female	44	No	No	No	No	0	S2168
4971-PUYQO	Female	48	No	No	No	No	0	S2169
1527-SXDPN	Male	63	No	No	Yes	No	0	S2170
8634-CILSZ	Male	52	No	No	No	No	0	S2171
6682-QJDGB	Male	20	Yes	No	No	Yes	1	S2172
8780-IXSTS	Female	53	No	No	No	No	0	S2173
9530-EHPOH	Male	60	No	No	No	No	0	S2174
0345-HKJVM	Female	43	No	No	No	No	0	S2175
3049-SOLAY	Female	21	Yes	No	Yes	No	0	S2176
3235-ETOOB	Male	51	No	No	Yes	No	0	S2177
8058-INTPH	Female	57	No	No	No	No	0	S2178
8821-XNHVZ	Female	53	No	No	Yes	No	0	S2179
2082-OJVTK	Male	25	Yes	No	Yes	No	0	S2180
5940-NFXKV	Male	59	No	No	Yes	No	0	S2181
8053-WWDRO	Female	62	No	No	Yes	No	0	S2182
9564-KCLHR	Male	58	No	No	No	No	0	S2183
2082-CEFLT	Male	31	No	No	No	No	0	S2184
1213-NGCUN	Female	49	No	No	No	No	0	S2185
5688-KZTSN	Male	59	No	No	Yes	Yes	3	S2186
2894-QOJRX	Female	19	Yes	No	Yes	No	0	S2187
3143-JQEGI	Female	52	No	No	Yes	No	0	S2188
6386-SZZKH	Female	38	No	No	Yes	No	0	S2189
3521-SYVOR	Female	26	Yes	No	No	No	0	S2190
9526-JAWYF	Male	49	No	No	No	No	0	S2191
5649-VUKMC	Female	61	No	No	No	No	0	S2192
4919-IKATY	Male	64	No	No	Yes	No	0	S2193
9050-QLROH	Male	26	Yes	No	No	No	0	S2194
0877-SDMBN	Female	20	Yes	No	No	No	0	S2195
8065-YKXKD	Female	39	No	No	No	No	0	S2196
9637-EIHEQ	Female	20	Yes	No	No	No	0	S2197
9689-PTNPG	Male	42	No	No	No	No	0	S2198
9465-RWMXL	Male	62	No	No	Yes	No	0	S2199
2362-IBOOY	Male	22	Yes	No	No	No	0	S2200
0843-WTBXE	Male	38	No	No	No	No	0	S2201
5515-IDEJJ	Male	46	No	No	Yes	Yes	1	S2202
5376-DEQCP	Female	48	No	No	No	No	0	S2203
9095-HFAFX	Female	61	No	No	No	No	0	S2204
2379-ENZGV	Male	61	No	No	No	No	0	S2205
2722-VOJQL	Male	30	No	No	No	No	0	S2206
5228-EXCET	Male	40	No	No	No	No	0	S2207
7394-FKDNK	Female	62	No	No	Yes	No	0	S2208
6331-LWDTQ	Male	49	No	No	No	No	0	S2209
1597-FZREH	Female	39	No	No	No	No	0	S2210
0727-IWKVK	Male	35	No	No	Yes	No	0	S2211
3512-IZIKN	Female	57	No	No	Yes	No	0	S2212
6141-OOXUQ	Male	43	No	No	No	No	0	S2213
7503-ZGUZJ	Male	25	Yes	No	No	No	0	S2214
8718-PTMEZ	Female	46	No	No	No	No	0	S2215
2207-OBZNX	Male	56	No	No	No	No	0	S2216
6142-VSJQO	Female	27	Yes	No	Yes	Yes	3	S2217
6437-UKHMV	Female	31	No	No	No	No	0	S2218
1114-CENIM	Male	43	No	No	No	Yes	2	S2219
6289-CPNLD	Male	33	No	No	Yes	No	0	S2220
5536-SLHPM	Female	38	No	No	Yes	No	0	S2221
8837-VVWLQ	Female	35	No	No	No	No	0	S2222
2696-NARTR	Male	40	No	No	No	No	0	S2223
7614-QVWQL	Male	57	No	No	Yes	No	0	S2224
1809-DMJHQ	Female	56	No	No	No	Yes	1	S2225
6923-EFPNL	Male	39	No	No	No	No	0	S2226
9574-RKJIF	Male	52	No	No	Yes	No	0	S2227
2619-WFQWU	Female	34	No	No	No	No	0	S2228
0778-NELLA	Male	43	No	No	No	No	0	S2229
4614-NUVZD	Female	53	No	No	No	No	0	S2230
3803-KMQFW	Female	25	Yes	No	Yes	Yes	2	S2231
6804-GDMOI	Female	39	No	No	No	No	0	S2232
9572-MTILT	Male	47	No	No	Yes	No	0	S2233
9611-CTWIH	Female	56	No	No	No	No	0	S2234
0329-GTIAJ	Female	40	No	No	No	No	0	S2235
6629-CZTTH	Male	62	No	No	No	No	0	S2236
5364-EVNIB	Male	61	No	No	No	No	0	S2237
5087-SUURX	Female	46	No	No	Yes	No	0	S2238
4929-BSTRX	Female	61	No	No	No	No	0	S2239
2225-ZRGSG	Female	38	No	No	Yes	No	0	S2240
5271-YNWVR	Male	48	No	No	Yes	No	0	S2241
6330-JKLPC	Male	42	No	No	Yes	No	0	S2242
4667-OHGKG	Male	61	No	No	No	No	0	S2243
1660-HSOOQ	Male	60	No	No	No	No	0	S2244
7253-UVNDW	Female	52	No	No	No	No	0	S2245
7228-OMTPN	Male	32	No	No	No	No	0	S2246
2344-JMOGN	Male	54	No	No	Yes	No	0	S2247
3799-ISUZQ	Male	49	No	No	Yes	No	0	S2248
1794-HBQTJ	Female	22	Yes	No	No	No	0	S2249
4818-DRBQT	Male	29	Yes	No	Yes	No	0	S2250
1320-HTRDR	Female	30	No	No	No	No	0	S2251
1493-AMTIE	Male	28	Yes	No	No	No	0	S2252
6424-ELEYH	Female	39	No	No	Yes	No	0	S2253
4391-RESHN	Male	49	No	No	No	No	0	S2254
6821-BUXUX	Female	28	Yes	No	No	No	0	S2255
9801-GDWGV	Female	52	No	No	No	No	0	S2256
2320-JRSDE	Female	33	No	No	Yes	Yes	1	S2257
0601-WZHJF	Male	53	No	No	Yes	No	0	S2258
5143-WMWOG	Male	62	No	No	No	No	0	S2259
5393-RXQSZ	Male	40	No	No	No	No	0	S2260
0231-LXVAP	Male	23	Yes	No	No	No	0	S2261
9444-JTXHZ	Male	53	No	No	Yes	No	0	S2262
5510-BOIUJ	Male	35	No	No	No	Yes	7	S2263
4471-KXAUH	Female	58	No	No	Yes	No	0	S2264
7638-QVMVY	Female	63	No	No	No	No	0	S2265
3244-DCJWY	Female	27	Yes	No	No	No	0	S2266
7812-FZHPE	Female	31	No	No	Yes	Yes	2	S2267
4797-AXPXK	Female	64	No	No	No	Yes	2	S2268
5229-PRWKT	Male	47	No	No	No	No	0	S2269
5057-LCOUI	Female	35	No	No	No	No	0	S2270
0156-FVPTA	Male	48	No	No	Yes	No	0	S2271
1984-FCOWB	Female	21	Yes	No	Yes	No	0	S2272
0654-HMSHN	Male	45	No	No	Yes	No	0	S2273
5196-SGOAK	Female	39	No	No	No	No	0	S2274
6108-OQZDQ	Female	21	Yes	No	Yes	No	0	S2275
0363-QJVFX	Male	22	Yes	No	No	No	0	S2276
9840-DVNDC	Male	45	No	No	No	No	0	S2277
8042-JVNFH	Male	23	Yes	No	No	No	0	S2278
3374-LXDEV	Female	42	No	No	No	No	0	S2279
5049-GLYVG	Male	56	No	No	No	No	0	S2280
5883-GTGVD	Male	54	No	No	No	No	0	S2281
4817-QRJSX	Female	46	No	No	No	No	0	S2282
9985-MWVIX	Female	53	No	No	No	No	0	S2283
2237-ZFSMY	Female	29	Yes	No	No	No	0	S2284
6711-VTNRE	Female	42	No	No	No	No	0	S2285
4548-SDBKE	Female	26	Yes	No	No	No	0	S2286
8066-POXGX	Female	28	Yes	No	No	No	0	S2287
4143-OOBWZ	Male	33	No	No	Yes	No	0	S2288
7854-EKTJL	Female	31	No	No	No	Yes	5	S2289
9102-IAYHT	Female	29	Yes	No	Yes	No	0	S2290
3422-LYEPQ	Male	57	No	No	Yes	No	0	S2291
4361-JEIVL	Male	29	Yes	No	No	Yes	3	S2292
9507-EXLTT	Female	30	No	No	Yes	No	0	S2293
9846-GKXAS	Female	53	No	No	No	No	0	S2294
6017-PPLPX	Male	47	No	No	Yes	No	0	S2295
4581-SSPWD	Female	63	No	No	No	No	0	S2296
0378-NHQXU	Female	31	No	No	Yes	No	0	S2297
4512-ZUIYL	Female	31	No	No	No	No	0	S2298
7969-AULMZ	Female	63	No	No	No	No	0	S2299
0568-ONFPC	Male	34	No	No	Yes	Yes	1	S2300
0733-VUNUW	Male	43	No	No	No	No	0	S2301
4550-EVXNY	Female	52	No	No	No	No	0	S2302
2968-SSGAA	Female	41	No	No	No	No	0	S2303
6777-TGHTM	Female	44	No	No	No	No	0	S2304
3538-WZPHD	Male	46	No	No	No	No	0	S2305
8610-WFCJF	Female	53	No	No	Yes	No	0	S2306
4905-JEFDW	Male	39	No	No	No	No	0	S2307
7881-INRLC	Male	34	No	No	No	No	0	S2308
0117-LFRMW	Male	52	No	No	Yes	Yes	1	S2309
6172-FECYY	Male	55	No	No	Yes	No	0	S2310
4786-UKSNZ	Male	45	No	No	No	No	0	S2311
4192-GORJT	Male	43	No	No	Yes	No	0	S2312
7240-ETPTR	Female	51	No	No	Yes	No	0	S2313
2202-CUYXZ	Male	25	Yes	No	No	No	0	S2314
5995-OIGLP	Male	42	No	No	No	No	0	S2315
6261-RCVNS	Female	22	Yes	No	No	No	0	S2316
7951-QKZPL	Female	21	Yes	No	Yes	No	0	S2317
3640-PHQXK	Female	54	No	No	No	No	0	S2318
8019-ENHXU	Male	50	No	No	Yes	No	0	S2319
9033-EOXWV	Female	57	No	No	No	No	0	S2320
1522-VVDMG	Male	25	Yes	No	Yes	No	0	S2321
9185-TQCVP	Male	27	Yes	No	Yes	No	0	S2322
8063-RJYNF	Male	27	Yes	No	No	No	0	S2323
0687-ZVTHB	Male	24	Yes	No	Yes	No	0	S2324
9661-ACXBS	Female	26	Yes	No	No	No	0	S2325
3727-RJMEO	Male	34	No	No	Yes	No	0	S2326
5685-IIXLY	Female	54	No	No	Yes	No	0	S2327
4250-ZBWLV	Male	24	Yes	No	No	No	0	S2328
5095-AESKG	Female	33	No	No	Yes	No	0	S2329
1871-MOWRM	Male	57	No	No	Yes	No	0	S2330
2027-OAQQC	Female	64	No	No	No	No	0	S2331
1555-DJEQW	Female	21	Yes	No	Yes	No	0	S2332
0519-XUZJU	Female	56	No	No	No	No	0	S2333
6338-AVWCY	Male	19	Yes	No	No	No	0	S2334
9445-SZLCH	Female	39	No	No	Yes	No	0	S2335
7568-PODML	Male	34	No	No	No	No	0	S2336
5349-IECLD	Male	61	No	No	No	No	0	S2337
3945-GFWQL	Female	33	No	No	No	Yes	1	S2338
3797-VTIDR	Male	55	No	No	Yes	No	0	S2339
